CODE,DESTINATION,CONNEC COSTO,GRACE TIME,COST /MIN,INITIAL INCR,INCREMENT,STRIP,PRIORITY,PREPEND,,,,
1201358,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201359,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201360,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201361,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201362,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201363,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201364,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201365,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201366,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201367,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201368,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201369,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201370,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201371,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201372,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201373,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201374,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201375,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201376,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201377,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201378,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201379,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201380,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201381,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201382,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201383,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201384,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
1201385,USA Jersey City- Bayonne- Bergenfield New Jersey,0,0,0.005,6,6,0,0,0,
