CODE,DESTINATION,CONNEC COSTO,GRACE TIME,COST /MIN,INITIAL INCR,INCREMENT,STRIP,PRIORITY,PREPEND
1512550,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512551,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512552,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512553,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512554,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512556,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512557,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512558,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512559,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512560,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512561,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512562,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512563,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512564,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512565,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512566,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512567,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512568,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512569,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512570,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512571,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512572,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512573,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512574,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512575,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512576,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512577,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512578,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512579,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512580,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512581,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512582,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512583,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512584,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512585,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512586,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512587,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512588,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512589,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512590,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512591,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512592,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512593,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512594,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512595,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512596,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512597,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512598,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512599,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512600,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512601,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512602,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512603,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512604,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512605,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512606,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512607,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512608,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512609,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512610,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512612,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512613,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512614,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512615,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512616,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512617,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512618,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512619,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512620,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512621,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512622,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512623,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512624,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512625,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512626,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512627,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512628,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512629,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512630,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512631,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512632,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512633,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512634,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512635,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512636,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512637,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512638,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512639,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512640,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512641,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512642,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512643,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512644,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512645,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512646,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512647,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512648,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512649,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512650,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512651,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512652,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512653,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512654,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512655,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512656,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512657,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512658,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512659,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512660,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512661,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512662,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512663,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512664,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512665,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512666,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512667,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512668,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512669,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512670,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512671,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512672,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512673,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512674,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512675,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512676,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512677,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512678,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512679,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512680,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512681,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512682,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512683,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512684,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512685,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512686,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512687,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512688,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512689,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512690,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512691,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512692,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512693,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512694,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512695,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512696,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512697,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512698,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512699,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512701,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512702,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512703,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512704,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512705,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512706,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512707,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512708,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512709,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512710,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512712,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512713,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512714,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512715,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512716,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512717,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512718,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512719,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512720,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512721,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512722,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512723,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512724,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512725,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512726,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512727,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512728,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512729,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512730,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512731,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512732,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512733,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512734,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512735,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512736,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512738,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512739,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512740,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512741,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512742,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512743,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512744,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512745,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512746,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512747,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512748,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512749,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512750,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512751,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512752,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512753,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512754,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512755,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512756,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512757,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512758,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512759,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512760,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512761,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512762,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512763,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512764,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512765,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512766,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512767,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512768,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512769,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512770,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512771,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512772,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512773,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512774,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512775,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512776,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512777,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512778,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512779,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512780,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512781,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512782,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512783,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512784,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512785,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512786,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512787,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512788,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512789,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512790,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512791,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512792,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512793,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512794,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512795,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512796,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512797,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512798,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512799,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512800,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512801,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512802,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512803,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512804,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512805,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512806,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512807,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512808,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512809,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512810,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512812,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512813,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512814,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512815,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512816,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512817,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512818,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512819,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512820,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512821,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512822,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512823,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512824,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512825,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512826,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512827,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512828,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512829,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512831,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512832,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512833,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512834,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512835,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512836,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512837,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512838,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512839,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512840,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512841,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512842,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512843,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512844,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512845,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512846,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512847,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512848,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512849,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512850,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512851,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512852,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512853,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512854,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512855,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512856,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512857,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
1512858,USA Austin- Cedar Park- Georgetown Texas,0,0,0.0035,6,6,0,0,9988
